dt(s),x(m/s^2) raw,y(m/s^2) raw,z(m/s^2) raw,x(g) filtered,y(g) filtered,z(g) filtered,sma(g),svm(g),ta(º)
0.019,-2.7110682,8.209774,1.9501505,-0.23161702,0.83590335,0.111406334,1.2124013,0.8745239958107631,72.90881
0.019,-2.6781666,10.263414,2.2648067,-0.26055133,0.88881063,0.174582,1.2124013,0.9425233248380284,70.56368
0.02,-2.4305096,10.274182,1.5278172,-0.26579732,0.9771387,0.19520001,1.2124013,1.0312862325332774,71.351
0.019,-2.2061825,8.231908,0.31046873,-0.24863599,0.97789097,0.13946635,1.2124013,1.0185977931067842,73.74727
0.021,-1.4638093,8.380861,-0.34097722,-0.20735933,0.913902,0.050894335,1.2124013,0.9385121001975453,76.84995
0.02,-0.44805604,9.326625,-0.44626144,-0.13997467,0.881694,-0.016205667,1.2124013,0.8928829006902235,80.919975
0.019,0.038285162,8.824132,-0.41455653,-0.063684,0.901824,-0.040849667,1.2124013,0.904992193234443,85.20437
0.019,-0.34097722,8.3581295,-0.06999006,-0.025518334,0.90105134,-0.031638667,1.2124013,0.9019676892181872,87.41712
0.02,-0.47018966,8.646464,0.41336012,-0.026270667,0.8779323,-0.0024196666,1.4011761,0.8783286081308945,88.27881
0.018,-0.46241298,9.096913,0.91585284,-0.043289665,0.88720435,0.042801667,1.4011761,0.8892904670370286,86.07475
0.021,-0.40079778,9.063414,1.1694921,-0.045323,0.91117734,0.084932335,1.4011761,0.9162487738183147,83.96892
0.019,-5.9820566E-4,8.794222,0.68494546,-0.029361332,0.9161997,0.09416366,1.4011761,0.9214937572168598,83.855415
0.019,0.19860429,9.0747795,0.44626144,-0.0068929996,0.9154473,0.078202,1.4011761,0.9188072789858481,85.09856
0.019,0.21714866,9.382257,0.7429714,0.0141113335,0.926285,0.063704334,1.4011761,0.9285802743298327,85.9707
0.021,-0.123828575,10.391431,1.3956138,0.009922667,0.980575,0.08786034,1.4011761,0.9845533394409322,84.84757
0.019,-0.3499503,11.386845,1.7270198,-0.008723,1.0591633,0.131394,1.4011761,1.0673178708751496,82.91295
